subject,allstrengthtotal,PreCG.L,PreCG.R,SFGdor.L,SFGdor.R,ORBsup.L,ORBsup.R,MFG.L,MFG.R,ORBmid.L,ORBmid.R,IFGoperc.L,IFGoperc.R,IFGtriang.L,IFGtriang.R,ORBinf.L,ORBinf.R,ROL.L,ROL.R,SMA.L,SMA.R,OLF.L,OLF.R,SFGmed.L,SFGmed.R,ORBsupmed.L,ORBsupmed.R,REC.L,REC.R,INS.L,INS.R,ACG.L,ACG.R,DCG.L,DCG.R,PCG.L,PCG.R,PHG.L,PHG.R,CAL.L,CAL.R,CUN.L,CUN.R,LING.L,LING.R,SOG.L,SOG.R,MOG.L,MOG.R,IOG.L,IOG.R,FFG.L,FFG.R,PoCG.L,PoCG.R,SPG.L,SPG.R,IPL.L,IPL.R,SMG.L,SMG.R,ANG.L,ANG.R,PCUN.L,PCUN.R,PCL.L,PCL.R,HES.L,HES.R,STG.L,STG.R,TPOsup.L,TPOsup.R,MTG.L,MTG.R,TPOmid.L,TPOmid.R,ITG.L,ITG.R
neo-0417-1-4year,1.0,0.0198464159745,0.0214888486907,0.0217894015118,0.0245564770528,0.0120033134312,0.0131983977845,0.0169726942393,0.0182123282666,0.00594955714164,0.00661404999382,0.00968681570069,0.00871048239144,0.0106458962451,0.0103444757028,0.0094455674434,0.0106841976009,0.0111325316805,0.00981321253474,0.0104104606302,0.0129706391417,0.00409637711035,0.0024456211695,0.0144664669243,0.00994880757581,0.00711905824418,0.00946592802953,0.00891743388039,0.00886539602716,0.0153195275586,0.0150197898144,0.00801743461596,0.00996689720141,0.0116592420356,0.0125337088782,0.0049564376038,0.00487225231657,0.0103283593259,0.00770875825498,0.0151652765133,0.0135805454367,0.0179577664806,0.0174424363425,0.0117342690528,0.00960711424439,0.0149422032015,0.0133545476505,0.0222285882133,0.0207908323949,0.00961380005383,0.00927422156574,0.0141111478297,0.0131501884331,0.0215821722795,0.0193051885359,0.015705810501,0.013667515419,0.0147271082042,0.0109813122132,0.0115721322741,0.0114077789943,0.00979224926365,0.0113553199877,0.0206005981525,0.0188538737072,0.0108157789779,0.00770404750953,0.00560748985509,0.00774671288539,0.0221315287038,0.0209108520232,0.0100361496979,0.0103445446848,0.0288956890068,0.0254219580803,0.00491457822832,0.00603082521579,0.0112364167788,0.0155161716824
neo-0451-2-4year,1.0,0.0189872042979,0.0252126798325,0.0275894758696,0.0253163972301,0.0121578688781,0.0129781344327,0.0166293230226,0.019643562437,0.00648653892096,0.0069833741894,0.00940246808691,0.011777884121,0.00861520632074,0.011044714367,0.00853055929868,0.00945126068247,0.00926455158235,0.011670045525,0.0150452557523,0.0116600195555,0.00316310702055,0.00223974139312,0.0187454712133,0.0125793135756,0.00857231678619,0.00997339600528,0.00812649374633,0.00951065211122,0.0145524527602,0.0166229479903,0.00696247065006,0.00945837274236,0.0109614422178,0.0144701416539,0.00570936981588,0.00481791697079,0.00731490664908,0.00707399780423,0.0153745121476,0.0161268087085,0.0194044764957,0.0192317144887,0.0106238630537,0.0094394904713,0.0137493748262,0.0128004885491,0.0174525691784,0.0165484038896,0.0102765434969,0.00879200744418,0.0118107801769,0.0113588129602,0.0222326497853,0.0215746568471,0.0134330223991,0.0155325660932,0.0150500729373,0.0102374605133,0.0105120434825,0.0126725740735,0.0070384768357,0.010553717178,0.0251860681768,0.0199308441696,0.0113453925596,0.00976117993585,0.00550064222978,0.00629280668307,0.0191615532227,0.0211727391061,0.00952857846944,0.00816076809508,0.0228601219144,0.024518045849,0.00487469374707,0.00710936657912,0.00964748786996,0.0138215898512
neo-0458-1-1-4year,1.0,0.0185537518176,0.0220199770958,0.0253265810648,0.0218380527669,0.0135116254956,0.0128275931273,0.0177012708687,0.0190028444259,0.00637417399568,0.00744471030325,0.00883752489888,0.00884832760023,0.00938806032952,0.00916924000965,0.00885485653467,0.00949961341663,0.00954476166305,0.0103939859151,0.0143425493914,0.0121496631802,0.00410237936957,0.00245149659616,0.0130892892584,0.0117598541945,0.00832723540182,0.00744561340632,0.00863066939961,0.00855529569211,0.0146945627366,0.0141253263379,0.00660396624081,0.0098591002419,0.0123844250824,0.0142295527208,0.00477176868996,0.00470150623502,0.0107591072056,0.0105849188266,0.016429905505,0.0148003294023,0.0195562687503,0.0180495353865,0.0107123530589,0.0100085491225,0.0139094881576,0.0113682148278,0.0198687285984,0.0178160944668,0.0116914601096,0.0109578917608,0.0140660720705,0.0134531897193,0.0232698164885,0.0206928265546,0.0202766721701,0.0154344251784,0.0154857500972,0.00779186450495,0.0131704683818,0.013164232999,0.0079916005129,0.00981947767392,0.0243368163619,0.0236880896253,0.00953255509402,0.00845417923016,0.00558979012658,0.00694641843551,0.0181301723027,0.021815744567,0.0084356733877,0.00890354294207,0.0210351337002,0.0226573416561,0.00553805423539,0.00703697567131,0.0118930558537,0.0135160097761
neo-0460-1-4year,1.0,0.0187519529477,0.0200762902357,0.0296985568585,0.0261651793492,0.0130228339701,0.0122207029332,0.0164208917627,0.0230024913689,0.00549511338193,0.00654570165305,0.00948537513237,0.00995874318528,0.00915171946026,0.011480539028,0.00830486174367,0.0101032274937,0.0103505639194,0.0116379994324,0.0167228232673,0.0156131132844,0.00325508110384,0.00205259307322,0.0173998577207,0.0124084327181,0.00793537793307,0.00880615566817,0.00850192216604,0.00902353782278,0.0126322661264,0.0160353751054,0.00759865607573,0.0119022215759,0.0143603417029,0.0142545875593,0.00554610074017,0.0040983556292,0.00812532291883,0.0070817840434,0.0176995098704,0.0160899966007,0.0198769240421,0.0197155294862,0.0126148917058,0.0109770317895,0.0146614882641,0.0131352167344,0.0204437739501,0.0181678814565,0.00983283524208,0.0109635047238,0.011772139847,0.0126470007974,0.0202017528745,0.0194303648259,0.014237918833,0.0130362591441,0.0144035362335,0.00940783366663,0.00972397151496,0.0121765442053,0.00938079274326,0.0104153255251,0.0207669857236,0.0213496552606,0.0135914443402,0.00943833324692,0.0051069475406,0.00507592340678,0.0195907914106,0.0195071722941,0.00901622992409,0.00794473687381,0.0232587923767,0.0190607847842,0.00516099542343,0.00312119164464,0.00943429342996,0.0123370481523
neo-0464-1-1-4year,1.0,0.0184573352577,0.0201632801856,0.022820854551,0.0269159424771,0.012596158289,0.0118762806362,0.0173078419781,0.0198185328694,0.00599307448443,0.00666880768518,0.00914406284615,0.00850305209333,0.0103504184385,0.0115296253774,0.0105090007985,0.0103991324659,0.0103224282523,0.00999820449596,0.0128942734489,0.0130682967922,0.00374294777139,0.00245347896476,0.0167232244582,0.0141275194374,0.00773306547177,0.00792559550737,0.0102850301169,0.00915455653071,0.0149259723524,0.0156281655202,0.0094885448775,0.012923426672,0.012151361693,0.0143594732603,0.00649842981239,0.00474641316445,0.0100366778256,0.00997533026645,0.014995013172,0.0123244855275,0.0172769424429,0.0170106122721,0.0115992389312,0.00922624141448,0.0125214516176,0.0138887138868,0.021435582779,0.0174719145045,0.00915505547703,0.00969165644032,0.0119982378762,0.0133098922258,0.020306830909,0.0196099733046,0.0132952857478,0.0158247292909,0.0152797727335,0.00822893906267,0.011437748979,0.0108574902121,0.00949216926578,0.00985393170584,0.0211166137707,0.0219726124145,0.0124786054802,0.0115684307523,0.00497671203155,0.00719545607472,0.0172158865213,0.0209596670412,0.00833919038931,0.0100604339955,0.026787737867,0.0248559758046,0.00456003035842,0.00515592863311,0.0109301167693,0.0135188751923
neo-0473-1-4year,1.0,0.0176933776398,0.0241650555374,0.0252493964432,0.0253424820245,0.011464273515,0.0133660276288,0.0167974327641,0.0178987335846,0.00616977261859,0.00816924659978,0.00942360360188,0.00985479896739,0.00981611156493,0.0100920156286,0.00987885214217,0.0106246235946,0.00974873670166,0.0100180191362,0.0123654200008,0.0131892719956,0.00391514120593,0.00216348703666,0.0158141507356,0.0107414428037,0.00789425674813,0.00939845337266,0.00814385201109,0.00891907817886,0.0148463658826,0.0160761570677,0.00846643898766,0.0126009620306,0.0142809829883,0.0159877057723,0.0066678062818,0.00515766813349,0.00818183538485,0.00681014482257,0.0137608681141,0.0137968197158,0.0183058176759,0.0182056217464,0.00966136537269,0.00930042762874,0.0138316674277,0.0118860960712,0.0207269501678,0.0200974886999,0.00977465418546,0.0101206911278,0.0141226517178,0.0119108447306,0.0213294688674,0.0209371283675,0.0153146338275,0.015961854932,0.0139551578214,0.00803451396133,0.0103625642895,0.0113379054894,0.00849546820997,0.0100213085907,0.0214742834703,0.0221931480393,0.0111433389553,0.0113205867251,0.00545764075122,0.00662268009257,0.018799502424,0.0198815671981,0.00877292387088,0.010330864201,0.0258448082123,0.0221505047474,0.00613239074508,0.00727519166524,0.00986061403941,0.0140948049903
neo-0474-1-1-4year,1.0,0.0214283273471,0.019764690602,0.0270772911071,0.0269870375918,0.0141305449667,0.0124624115987,0.0184150047321,0.0194385194063,0.00570864537606,0.00669962145186,0.00983196973135,0.00954357310378,0.00958664418372,0.0102131809863,0.00939111171787,0.00946858902661,0.012697712851,0.0086684249716,0.0118771406223,0.0141585429116,0.00375523054391,0.00241145761396,0.0159843571239,0.0133728575789,0.00921404457636,0.00919754595124,0.0107118401432,0.0103810200521,0.0155433229881,0.0125177029991,0.00749854714681,0.010119300452,0.0103692308644,0.0152941594416,0.00510830860304,0.0043810445111,0.00816169537634,0.00697475570192,0.0151322516617,0.0135637026226,0.0192596928762,0.0181384193075,0.0102502694112,0.00996339367322,0.0134143820847,0.0131397119903,0.0225358358558,0.0175639138079,0.00987498393847,0.0100019442803,0.0148912319379,0.0112578230002,0.0218264793676,0.0210323731865,0.0146026995493,0.01370526644,0.0138092905191,0.00798976330118,0.00973542534701,0.0129082175485,0.00940554824418,0.0110118333247,0.0243907194238,0.0175774000076,0.0111758619108,0.00971028021681,0.00589814014868,0.00570396162315,0.0180103068322,0.0214188699456,0.0067179143231,0.0106571706747,0.0255966179319,0.0235223538355,0.00532179820697,0.00556177587377,0.0113176018506,0.013859367965
neo-0479-1-1-4year,1.0,0.024009571861,0.0222342474797,0.0234837978566,0.0277091858156,0.0122881837712,0.013007383511,0.0155222632377,0.0191056825893,0.00640749206963,0.00804917366414,0.0127470688102,0.0106760274839,0.0104545995503,0.0106003632911,0.00919739527582,0.0108932659541,0.0134930106218,0.0119008885165,0.0126064880236,0.0131280652595,0.00368140239011,0.00231369782242,0.0144422966413,0.0125586634909,0.00702195522447,0.00784121264562,0.00903891339068,0.00847732988396,0.0136133618154,0.013996496827,0.00544498568148,0.0114785398353,0.0116482952852,0.0140930243283,0.00486524357206,0.00445640381013,0.00801387186486,0.00730232419632,0.0122172477914,0.0129687323325,0.0197982918378,0.0197130963419,0.00966609468986,0.0097037615088,0.0127449558158,0.0133044354594,0.021467100847,0.0171204138603,0.0106117738261,0.00903720765449,0.0121811022554,0.0113697069267,0.020891250519,0.0229626808408,0.0137403295853,0.0156564119012,0.0152713702638,0.00830411730492,0.0109031734689,0.0131768522366,0.00995706881165,0.00993976125077,0.0215925199399,0.0215610807017,0.0122906656721,0.0123399402632,0.00534111292215,0.00563961310265,0.0195155322785,0.0211143294006,0.0080551072154,0.00860105237202,0.0255110799272,0.0227123649682,0.0056940012498,0.00602536150659,0.0109635791757,0.0125335486257
neo-0480-1-1-4year,1.0,0.0194283807594,0.0197708324014,0.0243924372089,0.0274839402489,0.0131859339977,0.0134029422309,0.0156292802073,0.0200337348905,0.00738111942134,0.00707699172807,0.00857544343586,0.00877744793831,0.00984280129844,0.0107626094555,0.00929369279548,0.0100325430721,0.0109956497127,0.0101493912194,0.012992504725,0.0159359185382,0.00400253731984,0.0022086433228,0.0144953149932,0.0129471112613,0.00865072584037,0.00827009380991,0.00852679482363,0.00976074818497,0.0132999159451,0.0153763401421,0.00716068076233,0.0114749995478,0.0105261971984,0.0154918929073,0.00537531859307,0.00484107693775,0.010281114561,0.00933044926505,0.0143351383149,0.0161038825335,0.0206213225878,0.0190904078678,0.0106591074172,0.00974305186207,0.0133091238421,0.013099572403,0.0193484476657,0.0150232316446,0.010506654622,0.00972785783028,0.01201163332,0.0111000481689,0.0211894762136,0.02151710441,0.0159512444453,0.016867852541,0.0132774103489,0.0079826675326,0.00942626080633,0.00965555680798,0.0110839660658,0.0107729207645,0.0240310890122,0.0270950451491,0.0124927559591,0.0104595167326,0.00604412308105,0.00591781163261,0.0183343971159,0.0201808559192,0.00787884999522,0.00859409460234,0.0231326029127,0.0218306269628,0.00490525678177,0.0059977080015,0.0113629590044,0.0121748164201
neo-0480-1-2-4year,1.0,0.0170673689146,0.0183785603505,0.0290381209431,0.0296514583323,0.0138888616521,0.013235002206,0.0151724542541,0.021864330898,0.00666279006164,0.00688615418093,0.0108576329906,0.00812250695708,0.0105547277734,0.0108583539633,0.00945410616058,0.0111269866843,0.00863249079325,0.00962588935033,0.0159553508444,0.0157022843475,0.00359517687807,0.00213026219377,0.0186023706246,0.0122827771259,0.00976962076573,0.00838943818261,0.00922930348876,0.0092658542586,0.0126662718202,0.0150617145482,0.00872300763986,0.014143694108,0.0117035985738,0.0138015391386,0.00491690469339,0.0051950864854,0.00848956856364,0.0088073784065,0.0161289932954,0.016659045618,0.0188629691655,0.0182936399482,0.0109933573683,0.0103205337964,0.0162148653816,0.0132536491039,0.0194530657885,0.0171656722661,0.0103294178761,0.0102552255472,0.0130991964008,0.0122055024268,0.0210540135965,0.0187446719695,0.0130705118669,0.0163105053752,0.0118619530114,0.010046956051,0.00868235326321,0.0122405366094,0.00910386951156,0.0104538764197,0.0194579158141,0.0199421532921,0.010070434314,0.0104762062156,0.00612020468947,0.00522564554824,0.0165572731157,0.0196487123255,0.00726729256685,0.00780987963543,0.0244874822418,0.0214459055019,0.00510476642192,0.00704422871148,0.0131497594866,0.0118787593084
neo-0482-1-1-4year,1.0,0.0197027667564,0.0211718491305,0.0235002739622,0.0272884542526,0.0133673666529,0.0111409387398,0.015765986321,0.0211252615795,0.00561429106814,0.00686818556481,0.00978609235709,0.00968086802967,0.00836785255822,0.0109104585527,0.0088147224102,0.0104169941828,0.0113514013284,0.0104218065577,0.0127579942395,0.0146510393521,0.00328146839112,0.00213185595085,0.0170229148955,0.0120770405798,0.00751301419094,0.00732518700736,0.00909147141342,0.00756102995315,0.0137597711501,0.0156352161729,0.00762675205019,0.0124602801416,0.0121505429442,0.0135436061672,0.00664927388805,0.0048685349401,0.00974049062007,0.00879045327096,0.0166945708936,0.0151362636404,0.0195860000445,0.0197129192476,0.0121475785352,0.00921628661771,0.0122750934069,0.0135254556936,0.0180191897098,0.0165881395536,0.00830337230819,0.00960453362709,0.013363796125,0.0127187480421,0.0206828592417,0.0204613593676,0.0164568521144,0.0148240201066,0.0146744689819,0.00755236837503,0.0113023457588,0.0141644913559,0.00895038505234,0.00950944959884,0.0237028273962,0.0226040853987,0.0103907447068,0.0099626053216,0.00516938587736,0.00548492997226,0.0195749331498,0.0226337347138,0.00853173107921,0.00872537212721,0.0240175424319,0.0256515570682,0.00550829690007,0.00555396482249,0.0103098051942,0.0127744291181
neo-0500-1-1-4year,1.0,0.020151182731,0.0219924027298,0.0228491225504,0.030792311754,0.0128597956718,0.0124555088596,0.0157923216441,0.0220703903441,0.00572319666977,0.00767954707541,0.00966735842431,0.00890138786031,0.00960078494981,0.0106664145131,0.00983931272784,0.0097593308818,0.0116666433616,0.00950718395976,0.0111771576344,0.0137069676798,0.0042263968966,0.00258158080741,0.0155908087539,0.0123582058403,0.00874148361687,0.00931203387601,0.00809330243536,0.0085928115643,0.0145272094518,0.0160168771891,0.00796513295925,0.0114104142993,0.0133554694625,0.0146206393019,0.00530085728584,0.00510338149907,0.00743143185235,0.00774838500281,0.0153548210543,0.0148573692088,0.0197545485806,0.0176163519773,0.0102314251782,0.0096215847695,0.0141280892673,0.0147228008967,0.0230792464519,0.017054047065,0.0101842445722,0.0105790123954,0.012340196504,0.0120452123299,0.0232051298574,0.0209368848405,0.0142933799182,0.0140105520912,0.0155434263827,0.0104290612962,0.0102205496792,0.0161540432268,0.0100391106147,0.0101456245709,0.021027644906,0.0198890646499,0.0117666035551,0.00902079316504,0.00509755913485,0.00567239510082,0.0166869787072,0.0187730712758,0.00718934436154,0.00904727843691,0.0235064858453,0.020815344789,0.00421623117838,0.00637523660876,0.0122754785478,0.012259032891
neo-0506-1-1-4year,1.0,0.0214199715844,0.0214642312773,0.0272869867919,0.0258603953319,0.0128013257481,0.0127294465294,0.0188435871095,0.0190099311723,0.00577802648812,0.00689921895112,0.00950236222429,0.00996663152605,0.00984108391402,0.0103698569485,0.0093194220475,0.00996318353298,0.00954102888269,0.0100948070679,0.0141152754256,0.01549109074,0.00394952950076,0.00243120956468,0.0175136360332,0.012131877985,0.00791063646424,0.00940423759399,0.00881706047046,0.00821147258884,0.0160313751578,0.0147052295814,0.00843747286188,0.011132466604,0.0131413910538,0.0145593108536,0.00536055839745,0.00470526519657,0.0080595202967,0.00724619549207,0.0131886107682,0.0130522379828,0.0173043267576,0.017042106461,0.00991732098929,0.010544899781,0.0130835342384,0.0128473509489,0.0200591495332,0.0159663919253,0.00955522072051,0.0110396113882,0.0141992133012,0.0132225095384,0.0283688941604,0.0233304596443,0.0164377859498,0.0158342821132,0.014028203011,0.00982460470979,0.0115229420767,0.0112920282017,0.011227814202,0.0100819622348,0.0206131971194,0.0213882856294,0.00926263775279,0.0112542239652,0.0060377594855,0.00481306623395,0.0183347039967,0.0177513442336,0.0075340037942,0.00730798149467,0.0242757875173,0.0200004929868,0.00563734667652,0.00477355240281,0.0124016991154,0.0115961479679
neo-0519-1-1-4year,1.0,0.0178216918401,0.0220512565165,0.021974460676,0.0250080103738,0.0140771127049,0.0115928883758,0.0171408241937,0.0215130074896,0.00566982039844,0.00723399123387,0.0104133320151,0.0097125059075,0.0102658007534,0.0118581924867,0.0089853608214,0.0108457555982,0.010696979125,0.00971517755857,0.0113012146207,0.0128341713737,0.00423316195416,0.00251684731283,0.0143265311122,0.0111334696196,0.00728856618652,0.00797579240148,0.0090262345496,0.00853158936265,0.0156862982303,0.0145731609472,0.00748977210707,0.00929179393856,0.0122429082932,0.0135527519766,0.00547406885526,0.00416263114518,0.00854285472726,0.00762212114153,0.0141476824877,0.0153464568082,0.0205313423314,0.0169821444887,0.0112065532097,0.0104994367376,0.0146192201338,0.0142535098801,0.0235531316979,0.0172443462884,0.0109207605945,0.0101705274545,0.0145118065094,0.0114595825356,0.0224251921816,0.0211587165469,0.0181094448353,0.0149105723555,0.0143834503364,0.00923384385851,0.00998963660506,0.0113502845301,0.00935705159814,0.00992060823444,0.0235909011663,0.0210322428064,0.011416676326,0.010347103909,0.00517669908541,0.00679670177718,0.0198785065601,0.0227491342594,0.0094818942869,0.00943039046635,0.0237962792276,0.0204095395957,0.00518821193338,0.00550942779676,0.012169818857,0.0123590617827
neo-0521-1-1-4year,1.0,0.0177394118667,0.0194494783452,0.0294024674305,0.0285576850375,0.0127667596712,0.0134428347693,0.0163110331007,0.0197705363534,0.00581534093147,0.00649618134739,0.00874025883819,0.00917384403584,0.0100452531235,0.0109550636628,0.00935295172387,0.010632167053,0.00955514468824,0.00978303587175,0.0133252009648,0.0145382339756,0.00456613958093,0.00259926889934,0.0151503470228,0.0107454502344,0.0086096373867,0.0105087752326,0.0104738840054,0.00997298433656,0.0151311536367,0.0154490078541,0.00803242474131,0.0106917362773,0.0127158127911,0.0127763159957,0.00452092319277,0.00425594987354,0.0080342908669,0.00745241565994,0.0155438297871,0.0156718676547,0.0186919194329,0.0198596461439,0.0110405090946,0.0102703093375,0.0132020183266,0.0141972871422,0.0199287900421,0.0162165854938,0.00974339400624,0.00973819380967,0.0140909950508,0.0125821802167,0.020222808496,0.0202598117296,0.0163659360936,0.0175036249719,0.0132601764884,0.00789032028693,0.0099292707575,0.0117289773218,0.0102307151802,0.0106673812282,0.0205503621625,0.0210423660822,0.0117889630756,0.0105586596872,0.00595376451276,0.00527052217119,0.0197680867195,0.0211908267402,0.00967897689226,0.0093675577806,0.0232210282562,0.0212750813013,0.00565335315666,0.00652799722899,0.0102458276781,0.0115306780826
neo-0524-1-1-4year,1.0,0.0179153747918,0.0218551427027,0.0271947146106,0.0230720530327,0.0133927784951,0.0127153859597,0.0160034829244,0.0207050839242,0.0072959068187,0.00902052444814,0.0111310168314,0.0109685511979,0.00975313675833,0.0124204515084,0.00948941058327,0.0103652526409,0.00964067284067,0.011358676598,0.0139588413208,0.0135097037478,0.00320572642847,0.0019327623473,0.0152508112861,0.0107013030087,0.00863345227968,0.00819538289082,0.00861813344927,0.00889466072376,0.0129105680501,0.0156634364927,0.00707777194096,0.0100420525334,0.0145606597891,0.0139690895745,0.0063894481691,0.00514220743282,0.0092618649398,0.00821900637083,0.0132110243033,0.0123895048374,0.0177068929719,0.018812845809,0.010869344872,0.00915287738709,0.0126427790929,0.013209122837,0.0190071956787,0.0162030122267,0.0112690004282,0.0083140340358,0.0113788658508,0.0113240428732,0.0218722295632,0.0209858636007,0.0143783244474,0.0211068832388,0.0122689241343,0.0091380168048,0.0103781345044,0.0155071703767,0.00961897014009,0.0107412618925,0.0217435408533,0.0209245338512,0.0124792424581,0.0110719871011,0.00563460819209,0.00564915274121,0.016949136711,0.0245315995903,0.00844035951976,0.009806946674,0.0218819668965,0.0234902456904,0.005341150318,0.00650682640266,0.0106072287104,0.0130206529402
neo-0531-1-1-4year,1.0,0.0167578819239,0.0232375196392,0.0279175455166,0.0259688794015,0.0132909345422,0.0137354519204,0.0154202002123,0.0174728378893,0.00673219289091,0.00807747374495,0.00875769798638,0.0101320716184,0.00890032346848,0.0111241925122,0.00789389692739,0.0115361980394,0.0102793730798,0.0104043982697,0.0114708659713,0.0134822854232,0.00381368575995,0.00202844088191,0.0160555130526,0.0120007501764,0.0101033196658,0.00905086006551,0.0101105365069,0.00914911153238,0.0139587772666,0.0175329475756,0.00785377331058,0.0106870452563,0.0134252702145,0.0129278509746,0.00553936555094,0.00408015526487,0.0079528488895,0.00935504937684,0.0123682320137,0.0132672751331,0.0182984773313,0.0201837481319,0.0123721415868,0.00946877323169,0.0141689474764,0.0140500246828,0.0183681391433,0.0173307119237,0.012176439322,0.0103678866801,0.0135842156396,0.0109914617845,0.0204683643315,0.0211022597711,0.0162688859385,0.0163928093069,0.0137264498038,0.00869732682038,0.00985415651366,0.013751073983,0.00878183527227,0.0100046516346,0.0222008624323,0.0213428049113,0.0103058005676,0.0104567086462,0.00580099858215,0.00713648025715,0.0168666484833,0.0196840459032,0.00781799025763,0.00796670370963,0.0247014708236,0.0241696751114,0.00601447425664,0.00665818510512,0.0115114981212,0.0131038430761
neo-0540-1-1-4year,1.0,0.0193880816288,0.0216693264577,0.0276659510322,0.0274440704238,0.0136282277635,0.0113104716683,0.0163793703505,0.023652605007,0.00578020012318,0.00635672347224,0.00972418594202,0.00817853486597,0.00951885860107,0.0144382776202,0.00828193492165,0.00876121995789,0.011159039511,0.00848667614105,0.0148858766265,0.0123378662245,0.00292910327788,0.0020179791854,0.0160359367179,0.0111843118032,0.00881609885519,0.00838131799138,0.00822186306203,0.00822216545596,0.0137848043507,0.0140712143291,0.00671108061869,0.0124124007268,0.0110370384958,0.0124222639953,0.00479474499092,0.00389719502569,0.00844424766025,0.0106034168087,0.0148168113475,0.0154287315854,0.0157169969931,0.0171078466463,0.0110245731462,0.0104391142434,0.013654132843,0.0144222712752,0.0208013924307,0.0171652790923,0.00895420514684,0.010832500739,0.0136982394234,0.0148321214399,0.0205647393192,0.0203654598567,0.0142693234151,0.0165630261269,0.0159931741105,0.00802282812797,0.0121424133518,0.0124631749066,0.0122370570501,0.00930746471534,0.0193135732593,0.0243040063182,0.0102196527864,0.0112146258608,0.00522394463354,0.00510902374268,0.0174015775443,0.0199617397021,0.007854960301,0.00960790614514,0.0238772743593,0.0231534254372,0.00466486120072,0.00539953283872,0.0139261903097,0.0149101465388
neo-0543-1-1-4year,1.0,0.0181467825613,0.0211280265611,0.0254165285127,0.0258557298344,0.0135944043709,0.010807532486,0.0155844480854,0.0192634291423,0.00591552718322,0.00644337310663,0.010010878865,0.00924065271441,0.0088532872478,0.00961774974495,0.00866769725515,0.0106025093371,0.00994146818656,0.00987656405392,0.0134707546989,0.0132394222088,0.00379535960417,0.00219612826432,0.0185619383936,0.0136984551529,0.00914865465028,0.00724233465744,0.00907568951323,0.00740777037594,0.0155504427066,0.0155328255683,0.00777996768398,0.0103560051621,0.0128276462859,0.0162334347549,0.00581551748216,0.00519400910525,0.00919711412234,0.00927133107766,0.0150066651918,0.0134083048353,0.018434848866,0.0212469316656,0.0116721880492,0.00896206849238,0.0133669207812,0.0145491873233,0.0222086965903,0.0183439527546,0.0091891306954,0.0104642768638,0.0133240803864,0.0128688963426,0.0225270057665,0.0202547299257,0.014268400959,0.0165889370388,0.0127245017498,0.0102349966504,0.0110056247933,0.0114638132009,0.00842194769742,0.0117482104438,0.0220156979492,0.0217038629655,0.0124875166831,0.0105006060405,0.00548549058171,0.00624651146017,0.0169625518988,0.0222608974122,0.00648773155151,0.0101833018452,0.0233882461578,0.0216081323672,0.0051976517201,0.00522403863874,0.0105584770702,0.0128435778773
neo-0544-1-1-4year,1.0,0.0175451299764,0.0194626764807,0.0232378727596,0.0266483003512,0.0133287872129,0.0135176542024,0.0161863816417,0.0200148200372,0.00575505574032,0.00665078647714,0.0101623273638,0.0102158439333,0.0100615701626,0.0113928436821,0.00840744107555,0.0103982161176,0.00926682591672,0.0096792034889,0.0132037999936,0.012575690319,0.00429546856347,0.00231845611612,0.0169677784463,0.013401991432,0.00782310663114,0.00915386772285,0.0102562857772,0.0109024259621,0.015196510102,0.0153705844301,0.00859090933425,0.0120982813168,0.0134020383322,0.0163414370819,0.00550409813522,0.00483660100201,0.00889016543049,0.00880385521909,0.0144515095673,0.0132443877492,0.0210622102944,0.0212327949023,0.0111103656879,0.0101415262694,0.0152877135646,0.0138077126539,0.0178447647481,0.0176759276057,0.0102684780847,0.0108792815961,0.012183700425,0.0131530852751,0.020895772009,0.0195242737759,0.0159754663606,0.0175922403298,0.0122908447347,0.00852845567662,0.00943540945071,0.0107596375223,0.00857285624242,0.0110631615341,0.0199777602167,0.0217182533636,0.0131277504975,0.0110881819069,0.00671755147644,0.00563627671408,0.0179020090126,0.0217353215518,0.00759058079334,0.00832491067055,0.0233913735459,0.019182501806,0.00580904131148,0.0062643950739,0.0103009486366,0.0123864793949
neo-0546-1-1-4year,1.0,0.0188359806089,0.024139792851,0.026070412931,0.026303466406,0.0112123385874,0.0124830020916,0.0161189858525,0.0245228082067,0.0061852396799,0.00720430434461,0.00992831081951,0.0104997291477,0.0100274975378,0.011111287351,0.00851284016844,0.00863343117898,0.0103696516945,0.010540908633,0.0134462216111,0.0148204525096,0.00289406936838,0.00223163806844,0.0165173919583,0.0128666540201,0.00713153728426,0.00980343141711,0.00906500499197,0.00972721782312,0.0140515026032,0.0133281825422,0.00617455165889,0.0109631805718,0.0116198450488,0.014225835055,0.00418152106973,0.00484853268105,0.0100024847436,0.00969062618258,0.0167188672751,0.0164155741977,0.016803471201,0.0186835195206,0.0102778966821,0.0103581519489,0.0148242286298,0.01543478489,0.022545222985,0.0159497949508,0.00853848200209,0.00862602018997,0.0123900473841,0.0117527625964,0.0221459656041,0.0236278168698,0.0162032658419,0.0154231457764,0.0126574400111,0.00885269851945,0.00846053949122,0.0113472242375,0.00834464744323,0.0105212163074,0.0227182728743,0.020050537182,0.0121976743062,0.0102087776741,0.00561203970102,0.00615126966495,0.0204673681177,0.0192723588521,0.00906750984976,0.00849637967443,0.0242264383302,0.0200610425179,0.00525122341209,0.00528064701599,0.010266099367,0.0134797076047
