PreCG.L,PreCG.R,SFGdor.L,SFGdor.R,ORBsup.L,ORBsup.R,MFG.L,MFG.R,ORBmid.L,ORBmid.R,IFGoperc.L,IFGoperc.R,IFGtriang.L,IFGtriang.R,ORBinf.L,ORBinf.R,ROL.L,ROL.R,SMA.L,SMA.R,OLF.L,OLF.R,SFGmed.L,SFGmed.R,ORBsupmed.L,ORBsupmed.R,REC.L,REC.R,INS.L,INS.R,ACG.L,ACG.R,DCG.L,DCG.R,PCG.L,PCG.R,PHG.L,PHG.R,CAL.L,CAL.R,CUN.L,CUN.R,LING.L,LING.R,SOG.L,SOG.R,MOG.L,MOG.R,IOG.L,IOG.R,FFG.L,FFG.R,PoCG.L,PoCG.R,SPG.L,SPG.R,IPL.L,IPL.R,SMG.L,SMG.R,ANG.L,ANG.R,PCUN.L,PCUN.R,PCL.L,PCL.R,HES.L,HES.R,STG.L,STG.R,TPOsup.L,TPOsup.R,MTG.L,MTG.R,TPOmid.L,TPOmid.R,ITG.L,ITG.R
4.07382089364965E-07,7.47316812941028E-07,2.29321043682265E-07,4.47041140448839E-06,1.88852624208924E-08,3.2725461880775E-06,8.09368389466817E-09,7.33827339783248E-07,0,1.15739679693755E-06,1.88852624208924E-08,1.24103153051579E-07,5.39578926311212E-09,8.20159967993041E-07,3.77705248417848E-08,1.39211362988293E-06,2.69789463155606E-09,4.04684194733409E-08,4.5864208736453E-08,8.36347335782378E-08,2.96768409471166E-08,7.31669024078003E-06,1.88852624208924E-08,3.23747355786727E-08,2.69789463155606E-09,0,1.88852624208924E-08,6.66379973994346E-07,1.34894731577803E-08,0.00019404337348,0,0,0,0,2.69789463155606E-08,8.09368389466817E-09,1.07915785262242E-08,7.57838602004096E-06,7.55410496835696E-08,9.84650603679014E-05,3.50726302102287E-07,0.000170104954414,0,1.25209289850517E-05,2.42810516840045E-08,0.004649594774338,1.07915785262242E-08,0,0,0.004254191337137,2.69789463155606E-09,0.000152269173005,1.05217890630686E-07,1.80758940314256E-07,9.577525942024E-07,0.000614526439176,5.66557872626772E-08,3.23774334733042E-05,5.39578926311212E-09,1.12771995599043E-06,1.88852624208924E-08,0.002342271650698,2.82199778460764E-06,1.80839877153203E-05,5.66557872626772E-08,1.07915785262242E-08,0,5.21314179655577E-05,2.69789463155606E-09,0.000176091582602,2.15831570524485E-08,4.91556401869514E-06,2.69789463155606E-09,0.003493085584734,3.50726302102288E-08,1.10613679893798E-06,0,0.001281777833136
3.55042933512777E-06,0,4.53246298101418E-07,0,1.38671784061981E-06,8.09368389466817E-09,8.63326282097938E-08,0,8.90305228413499E-08,0,1.10613679893798E-07,0,2.75185252418718E-07,0,8.01274705572149E-07,0,1.59175783261807E-07,0,2.69789463155606E-09,0,1.26801047683135E-07,0,8.09368389466817E-09,2.69789463155606E-09,2.77883147050274E-07,0,1.53779993998695E-07,0,1.32466626409402E-06,4.5864208736453E-08,0,0,0,0,0,0,2.58755074112541E-05,0,0.000602037884926,2.69789463155606E-09,1.80758940314256E-07,5.39578926311212E-09,0.000776065578135,0,3.2463766101514E-05,1.34894731577803E-08,0.003265507380984,0,0,0,0.002070221351841,0,9.98221013675741E-08,2.69789463155606E-09,2.6709156852405E-07,2.69789463155606E-08,4.80495033880134E-06,0,7.84817548319657E-06,0,8.86366302251427E-05,5.39578926311212E-09,2.42810516840045E-08,1.34894731577803E-08,5.39578926311212E-09,0,2.02342097366704E-07,0,4.0954040507021E-06,0,7.31129445151692E-07,0,0.000241296997952,0,2.72217568324006E-06,0,0.002134574232487,0
0,1.34894731577803E-08,5.39578926311212E-09,8.84909439150387E-07,2.69789463155606E-09,8.68722071361051E-07,0,1.07915785262242E-07,0,3.80403143049404E-07,5.39578926311212E-09,1.07915785262242E-08,0,9.98221013675741E-08,2.69789463155606E-09,4.07382089364965E-07,0,2.69789463155606E-09,0,0,8.09368389466817E-09,2.37414727576933E-07,0,0,0,0,2.69789463155606E-09,7.01452604204575E-08,0,2.78692515439741E-06,0,0,0,0,0,0,0,3.74467774859981E-06,5.39578926311212E-09,0.000742360780503,2.69789463155606E-09,5.14218716774584E-06,0,0.000780689769533,0,0.000658124416422,0,0.004254191337137,0,0,0,0.001515731161901,0,2.69789463155606E-09,2.69789463155606E-09,8.09368389466817E-09,2.69789463155606E-09,0,0,1.34894731577803E-08,0,7.82389443151257E-08,0,2.69789463155606E-09,2.69789463155606E-09,0,0,1.45686310104027E-07,0,2.96498620008011E-06,0,2.40112622208489E-07,0,4.87914244116913E-05,2.69789463155606E-09,2.13133675892929E-07,0,0.001174479865745
1.22214626809489E-06,0,6.6368207936279E-07,3.77705248417848E-08,2.983871462501E-06,1.34894731577803E-08,1.45686310104027E-07,0,1.26801047683135E-07,0,5.39578926311211E-08,0,2.61695779260938E-07,0,1.55668520240785E-06,0,1.61873677893363E-08,0,5.39578926311212E-09,2.69789463155606E-09,7.98576810940593E-07,5.39578926311212E-09,1.88852624208924E-08,0,9.19982069360615E-07,0,5.80047345784552E-07,0,2.46317779861068E-06,5.39578926311211E-08,0,0,0,0,0,0,0.00456343211349,5.12599979995651E-08,3.07020409071079E-05,1.10613679893798E-07,8.57930492834826E-07,6.47494711573454E-08,0.002323515887219,3.23747355786727E-08,2.49096611331571E-05,6.74473657889014E-08,0.000342146997174,2.69789463155606E-09,0.002070221351841,0,0,0,2.96768409471166E-08,1.07915785262242E-08,5.88141029679221E-07,1.45686310104027E-07,3.17272408670992E-06,0,1.62143467356519E-06,0,5.49480199609022E-05,6.47494711573454E-08,7.33827339783248E-07,3.50726302102288E-08,3.23747355786727E-08,0,1.32196836946247E-07,0,7.5945733878303E-06,0,5.80317135247708E-06,0,1.21432237366338E-05,0,0.000380354580946,2.69789463155606E-09,0.002656541302644,2.69789463155606E-09
0,2.69789463155606E-07,5.66557872626772E-08,9.58022383665556E-06,1.34894731577803E-08,1.28149994998913E-05,2.69789463155606E-09,9.76637856623293E-07,0,3.55582512439088E-06,0,3.23747355786727E-08,2.69789463155606E-09,7.95878916309037E-07,1.61873677893363E-08,3.42093039281308E-06,2.69789463155606E-09,2.69789463155606E-09,1.07915785262242E-08,5.39578926311211E-08,2.15831570524485E-08,2.85976830944942E-07,2.15831570524485E-08,4.5864208736453E-08,2.69789463155606E-09,5.39578926311212E-09,2.15831570524485E-08,1.31657258019936E-06,8.09368389466817E-09,1.93331129297307E-05,2.69789463155606E-09,0,0,0,0,0,2.42810516840045E-08,0.004341735320036,1.29498942314691E-07,6.14850186531625E-06,1.6457157252492E-07,9.49928699770888E-06,3.23747355786727E-08,0.00169839211793,2.69789463155606E-09,8.48757651087536E-06,0,0.000152269173005,0,0.001515731161901,0,0,1.07915785262242E-08,1.21405258420023E-07,6.74473657889014E-08,1.07915785262242E-07,8.09368389466817E-09,2.69789463155606E-08,0,7.82389443151257E-08,0,2.01262939514082E-06,2.13133675892929E-07,7.36795023877959E-06,1.34894731577803E-08,1.34894731577803E-08,0,2.56299989997825E-07,0,2.62073484509355E-05,1.61873677893363E-08,6.95247446551996E-06,0,5.62322178055229E-05,2.96768409471166E-08,0.000342335849798,2.69789463155606E-09,0.004006948179417
0.007198479289604,8.29332809740332E-06,2.72217568324006E-06,1.13311574525354E-06,4.26267351785857E-07,7.82389443151257E-08,1.05217890630686E-06,5.93536818942332E-07,1.34894731577803E-08,0,1.39750941914604E-05,2.18529465156041E-07,2.32558517240132E-06,9.98221013675741E-08,2.10435781261372E-07,2.69789463155606E-09,0.003032425472185,5.39578926311212E-09,1.29498942314691E-06,5.80047345784552E-07,6.51271764057632E-06,1.53779993998695E-07,4.5864208736453E-08,3.50726302102288E-08,4.31663141048969E-08,0,6.52350921910255E-06,4.31663141048969E-08,6.13959881303212E-05,8.63326282097938E-08,1.07915785262242E-08,5.39578926311212E-09,5.50370504837436E-07,7.85087337782813E-07,0,0,2.15831570524485E-08,1.48384204735583E-07,1.42988415472471E-07,2.96768409471166E-08,2.96768409471166E-08,3.77705248417848E-08,3.50726302102288E-08,1.88852624208924E-08,4.5864208736453E-08,1.07915785262242E-07,4.01986300101853E-07,1.05217890630686E-07,9.98221013675741E-08,0,2.96768409471166E-08,1.07915785262242E-08,0,8.47678493234913E-06,0.00313120888412,4.98031348985248E-06,0.002988924619146,8.90305228413499E-08,0.002485775364045,3.50726302102287E-07,5.35747915934402E-05,2.69789463155606E-07,0.00050543167396,1.45416520640872E-06,0.001194063882875,8.99747859623945E-06,5.61809578075233E-05,5.39578926311212E-09,2.79232094366052E-05,4.31663141048969E-08,6.04328397468557E-07,2.42810516840045E-08,1.51082099367139E-07,5.12599979995651E-08,1.99644202735148E-07,2.96768409471166E-08,3.50726302102288E-08,2.69789463155606E-09
1.27718331857864E-05,0.006827710328284,6.12422081363225E-06,4.94524085964225E-06,2.69789463155606E-08,6.98754709573019E-07,2.53602095366269E-07,2.07198307703505E-06,0,2.69789463155606E-08,4.50548403469862E-07,1.36783257819892E-06,8.63326282097938E-08,8.47138914308602E-07,5.39578926311212E-09,1.88852624208924E-08,1.42988415472471E-07,0.002433163720835,1.2707083714629E-06,1.68888203935409E-06,3.45330512839175E-07,1.28770510764171E-05,7.28431550520136E-08,2.10435781261372E-07,5.39578926311212E-09,5.39578926311212E-09,7.28431550520136E-08,5.82745240416108E-07,1.83456834945812E-07,8.36886914708689E-05,1.61873677893363E-08,7.01452604204575E-08,2.70409978920864E-05,1.50812309903984E-06,4.10079983996521E-07,4.31663141048969E-08,0,1.20865679493711E-06,1.6457157252492E-07,8.36347335782378E-08,8.90305228413499E-08,1.56477888630251E-07,8.09368389466817E-09,1.37592626209359E-07,7.28431550520136E-08,3.31841039681395E-07,7.55410496835696E-08,1.80758940314256E-07,2.69789463155606E-09,2.69789463155606E-09,1.07915785262242E-08,1.21405258420023E-07,8.47678493234913E-06,0,4.16743783736464E-05,0.003535029752571,1.48384204735583E-07,0.001898729679586,1.05217890630686E-07,0.003604179489872,1.53779993998695E-07,0.000303370157635,9.26888679617399E-05,0.000205212657255,4.81817002249596E-05,0.001145261666885,1.07915785262242E-08,0.000116581422819,6.20515765257893E-08,5.77619240616152E-06,1.88852624208924E-08,1.24372942514734E-06,2.96768409471166E-08,2.07198307703505E-06,2.69789463155606E-09,5.71953661889884E-07,2.69789463155606E-09,6.5019260620501E-07
1.94976845022556E-05,1.64922298827022E-05,2.70598831545073E-06,5.44974715574324E-07,1.12771995599043E-06,2.13133675892929E-07,1.26261468756824E-06,9.1728417472906E-08,4.04684194733409E-08,8.09368389466817E-09,1.03599153851753E-06,1.07915785262242E-08,1.21135468956867E-06,1.61873677893363E-08,6.5019260620501E-07,5.39578926311212E-09,2.61695779260938E-07,0,5.7465155652144E-07,1.12771995599043E-06,1.26747089790504E-05,3.15653671892059E-07,8.09368389466817E-08,4.04684194733409E-08,1.07915785262242E-07,0,2.31371443602247E-05,8.09368389466817E-08,3.75277143249448E-06,4.07382089364965E-07,8.09368389466817E-09,1.34894731577803E-07,6.58286290099678E-07,4.42994298501505E-06,1.24372942514734E-06,1.63924077813346E-05,2.37414727576933E-07,2.83278936313386E-06,1.04948101167531E-06,1.0683662740962E-06,0.000136348896784,4.14855257494375E-05,3.34538934312951E-07,4.31663141048969E-08,0.001829747211752,1.36108784162003E-05,0.000344688413917,9.577525942024E-07,2.6709156852405E-07,2.69789463155606E-09,5.88141029679221E-07,6.74473657889014E-08,0.00313120888412,4.16743783736464E-05,0,0.000272414514632,0.003862823950305,3.64215775260068E-07,2.85976830944942E-07,3.23747355786727E-08,0.000331511896536,1.2367148991053E-05,0.002621395829278,0.000221775032398,2.3652442234852E-05,3.82210732452547E-05,2.61695779260938E-07,4.04684194733409E-08,2.59807253018848E-06,8.36347335782378E-08,2.7383630510294E-06,1.51082099367139E-07,1.79140203535322E-06,3.50726302102288E-08,8.57930492834826E-07,1.6457157252492E-07,6.5019260620501E-07,5.66557872626772E-08
8.2825365188771E-07,1.00955217112828E-05,7.98576810940593E-07,2.98926725176411E-06,5.98932608205445E-07,6.87963131046795E-07,2.18529465156041E-07,1.38671784061981E-06,8.09368389466817E-09,8.09368389466817E-09,5.39578926311211E-08,2.69789463155606E-07,1.21405258420023E-07,1.59175783261807E-07,6.82567341783683E-07,1.61873677893363E-08,0,1.07915785262242E-08,1.94248413472036E-07,9.33471542518396E-07,6.87963131046795E-07,1.9586715025097E-06,1.0251999599913E-07,2.29321043682265E-07,1.29498942314691E-07,1.34894731577803E-08,3.21049461155171E-07,4.04684194733409E-07,6.74473657889014E-07,2.9407051483961E-06,8.36347335782378E-08,2.35256411871688E-06,2.19824454579188E-05,8.52534703571714E-06,2.1731541257184E-05,8.22857862624598E-06,5.20693663890319E-07,8.4174312504549E-07,7.01452604204575E-07,9.1728417472906E-08,7.68360391067165E-06,8.52534703571714E-06,4.31663141048969E-08,7.55410496835696E-08,2.83278936313386E-07,0.001393762043503,1.62143467356519E-06,0.000614526439176,2.69789463155606E-08,8.09368389466817E-09,1.45686310104027E-07,1.07915785262242E-07,4.98031348985248E-06,0.003535029752571,0.000272414514632,0,6.27530291299939E-06,0.001900682955299,5.66557872626772E-08,1.50542520440828E-06,4.57562929511907E-06,0.001843492984899,0.000832899426443,0.002928467498347,1.06054237966469E-05,0.000236351757092,1.61873677893363E-08,6.47494711573454E-08,1.88852624208924E-07,7.82389443151257E-08,8.84909439150387E-07,7.14942077362355E-07,1.05217890630686E-07,6.74473657889014E-08,1.33006205335714E-06,6.34005238415674E-07,6.47494711573454E-08,1.07915785262242E-07
0.000894940211391,2.53602095366269E-07,3.53154407270688E-06,1.1600946915691E-07,9.28075753255284E-07,2.42810516840045E-08,1.74823572124833E-06,6.74473657889014E-08,1.07915785262242E-07,0,6.99564077962486E-06,1.34894731577803E-08,1.45686310104027E-06,1.88852624208924E-08,4.39756824943637E-07,0,3.91437532092468E-05,0,2.56299989997825E-07,2.69789463155606E-08,2.382240959664E-06,1.61873677893363E-08,9.71242067360181E-08,1.07915785262242E-08,1.75363151051144E-07,0,1.45416520640872E-06,5.39578926311212E-09,3.22128619007793E-05,4.5864208736453E-08,2.69789463155606E-09,2.69789463155606E-09,0,0,2.69789463155606E-09,5.66557872626772E-08,8.90305228413499E-08,3.93892616207184E-07,1.80758940314256E-07,9.4426312104462E-08,6.76928742003731E-05,4.10079983996521E-07,2.15831570524485E-08,1.88852624208924E-08,0.001128758645424,2.56299989997825E-07,0.001422181665552,5.66557872626772E-08,4.80495033880134E-06,2.69789463155606E-09,3.17272408670992E-06,8.09368389466817E-09,0.002988924619146,1.48384204735583E-07,0.003862823950305,6.27530291299939E-06,0,3.23747355786727E-08,0.001336188972065,1.61873677893363E-08,0.003356868884787,1.04948101167531E-06,1.0683662740962E-06,2.50364621808402E-06,3.45330512839175E-07,5.39578926311212E-09,8.70071018676829E-06,2.69789463155606E-09,1.29660815992584E-05,1.34894731577803E-08,7.28431550520136E-07,2.69789463155606E-09,1.07726932638033E-05,2.69789463155606E-09,3.50726302102287E-07,1.34894731577803E-08,7.22765971793868E-06,2.69789463155606E-09
4.07382089364965E-07,0.000220212951406,2.02342097366704E-07,3.99288405470296E-07,0,1.83456834945812E-07,1.34894731577803E-08,2.48206306103157E-07,0,0,1.61873677893363E-08,6.60984184731234E-07,1.61873677893363E-08,6.47494711573454E-08,0,1.07915785262242E-08,5.39578926311212E-09,3.08099566923702E-06,4.04684194733409E-08,4.31663141048969E-08,2.15831570524485E-08,8.93003123045055E-07,5.39578926311212E-09,2.15831570524485E-08,0,2.69789463155606E-09,5.39578926311212E-09,6.20515765257893E-08,1.07915785262242E-08,1.24669710924205E-05,5.39578926311212E-09,0,0,0,0,0,8.09368389466817E-09,4.31663141048969E-08,0,2.15831570524485E-08,2.69789463155606E-09,2.69789463155606E-08,0,5.12599979995651E-08,0,1.33545784262025E-06,8.09368389466817E-09,3.23774334733042E-05,0,0,0,2.69789463155606E-08,8.90305228413499E-08,0.001898729679586,3.64215775260068E-07,0.001900682955299,3.23747355786727E-08,0,5.39578926311212E-09,0.001875220225766,8.09368389466817E-09,0.003156701290493,1.59175783261807E-07,3.77705248417848E-08,8.90305228413499E-08,2.69789463155606E-09,0,5.33643558121788E-06,2.69789463155606E-09,2.35795990797999E-06,2.69789463155606E-09,9.4426312104462E-08,5.39578926311212E-09,3.01624619807967E-05,0,8.36347335782378E-08,0,3.04052724976368E-06
5.34884589652304E-05,1.72665256419588E-07,1.06027259020153E-06,7.01452604204575E-08,1.18437574325311E-06,5.39578926311212E-09,4.82923139048534E-07,2.69789463155606E-08,2.96768409471166E-08,0,4.53785877027729E-06,2.15831570524485E-08,4.91016822943202E-07,2.42810516840045E-08,1.40560310304071E-06,0,0.001052678016814,0,4.04684194733409E-08,2.15831570524485E-08,1.97485887029903E-06,1.34894731577803E-08,5.12599979995651E-08,5.39578926311212E-09,2.29321043682265E-07,0,8.14764178729929E-07,0,0.000190460569409,8.09368389466817E-09,0,0,0,0,0,0,1.61873677893363E-08,0,5.66557872626772E-08,2.69789463155606E-09,2.15831570524485E-08,2.69789463155606E-09,1.07915785262242E-08,8.09368389466817E-09,1.34894731577803E-08,2.69789463155606E-09,6.13150512913745E-05,5.39578926311212E-09,7.84817548319657E-06,0,1.62143467356519E-06,0,0.002485775364045,1.05217890630686E-07,2.85976830944942E-07,5.66557872626772E-08,0.001336188972065,5.39578926311212E-09,0,2.15831570524485E-08,0.000564583013756,8.09368389466817E-09,4.8562103368009E-08,6.74473657889014E-08,6.20515765257893E-08,2.69789463155606E-09,0.000845088514389,0,0.003174690851896,5.39578926311212E-09,2.32018938313821E-07,0,0.000251478852291,0,2.69789463155606E-08,0,7.91562284898547E-06,0
1.61873677893363E-06,0.000500942377293,6.7717155252057E-07,1.10883469356954E-06,0,3.85798932312516E-07,1.34894731577803E-08,1.08994943114865E-06,0,2.42810516840045E-08,7.82389443151257E-08,1.6171180421547E-05,2.15831570524485E-08,4.55944192732974E-07,2.69789463155606E-09,1.61873677893363E-08,8.09368389466817E-09,0.001077536417949,1.86154729577368E-07,9.4426312104462E-08,6.47494711573454E-08,5.39309136848056E-06,8.09368389466817E-09,5.12599979995651E-08,0,0,5.39578926311212E-09,8.36347335782378E-08,2.69789463155606E-08,0.000365127663646,0,0,0,0,0,0,2.69789463155606E-09,1.80758940314256E-07,5.39578926311212E-09,8.90305228413499E-08,0,7.55410496835696E-08,8.09368389466817E-09,1.9155051884048E-07,2.69789463155606E-09,3.04862093365834E-07,1.07915785262242E-08,1.12771995599043E-06,0,1.34894731577803E-08,0,7.82389443151257E-08,3.50726302102287E-07,0.003604179489872,3.23747355786727E-08,1.50542520440828E-06,1.61873677893363E-08,0.001875220225766,2.15831570524485E-08,0,3.23747355786727E-08,0.000556440767758,2.69789463155606E-08,2.96768409471166E-08,2.58997884629382E-07,1.34894731577803E-08,2.69789463155606E-09,0.000967667356973,5.39578926311212E-09,0.002662441598203,0,5.31485242416543E-07,5.39578926311212E-09,0.00019858662804,0,1.96946308103592E-07,0,6.1700850223687E-06
4.91286612406358E-05,2.8058104168183E-07,5.84633766658198E-06,1.18707363788467E-07,1.91010939914169E-06,3.50726302102288E-08,2.17450307303418E-06,6.20515765257893E-08,2.02342097366704E-07,0,3.58280407070644E-06,4.04684194733409E-08,1.94787992398347E-06,2.42810516840045E-08,8.36347335782378E-07,0,5.21772821742941E-06,2.69789463155606E-09,2.07737886629816E-07,2.96768409471166E-08,4.06842510438653E-06,2.96768409471166E-08,2.48206306103157E-07,8.09368389466817E-09,4.4515261420675E-07,0,3.585501965338E-06,0,4.62958718775019E-05,2.15831570524485E-08,2.69789463155606E-09,0,0,2.69789463155606E-09,0,5.39578926311212E-09,4.37058930312081E-07,1.9155051884048E-07,2.10435781261372E-07,4.04684194733409E-08,5.93536818942333E-08,6.20515765257893E-08,2.69789463155606E-08,5.39578926311212E-09,1.86154729577368E-07,2.15831570524485E-08,0.00175448674311,1.88852624208924E-08,8.86366302251427E-05,0,5.49480199609022E-05,0,5.35747915934402E-05,1.53779993998695E-07,0.000331511896536,4.57562929511907E-06,0.003356868884787,8.09368389466817E-09,0.000564583013756,3.23747355786727E-08,0,5.36881031679655E-07,7.90483127045925E-07,1.52161257219762E-06,7.74295759256588E-07,8.09368389466817E-09,2.70544873652441E-05,2.69789463155606E-09,8.69234671341046E-05,1.34894731577803E-08,1.76712098366922E-06,2.69789463155606E-09,0.002679006671241,5.39578926311212E-09,1.92629676693102E-06,1.61873677893363E-08,5.42654526191185E-05,0
9.33471542518396E-07,0.000361237299587,5.80047345784552E-07,2.10435781261372E-06,6.20515765257893E-08,5.09902085364095E-07,3.50726302102288E-08,9.01096806939723E-07,0,1.88852624208924E-08,7.55410496835696E-08,1.0009189083073E-06,2.42810516840045E-08,1.80758940314256E-07,7.01452604204575E-08,1.61873677893363E-08,1.61873677893363E-08,5.6116208336366E-07,1.40290520840915E-07,2.18529465156041E-07,1.0251999599913E-07,2.00453571124615E-06,3.50726302102288E-08,8.36347335782378E-08,5.39578926311212E-09,8.09368389466817E-09,4.04684194733409E-08,2.02342097366704E-07,1.29498942314691E-07,5.30864726651285E-05,0,0,6.20515765257893E-08,2.69789463155606E-09,5.39578926311211E-08,2.69789463155606E-09,1.83456834945812E-07,6.5019260620501E-07,8.63326282097938E-08,1.75363151051144E-07,1.42988415472471E-07,3.1619325081837E-06,1.07915785262242E-08,3.12955777260503E-07,5.66557872626772E-08,0.00010365041385,2.29321043682265E-07,0.002342271650698,5.39578926311212E-09,7.82389443151257E-08,6.47494711573454E-08,2.01262939514082E-06,2.69789463155606E-07,0.000303370157635,1.2367148991053E-05,0.001843492984899,1.04948101167531E-06,0.003156701290493,8.09368389466817E-09,0.000556440767758,5.36881031679655E-07,0,1.37268878853572E-05,2.17180517840263E-06,4.39756824943637E-07,7.01452604204575E-08,2.69789463155606E-09,1.14633542894817E-05,2.69789463155606E-08,0.001344072220179,9.1728417472906E-08,7.44618918309472E-07,2.96768409471166E-08,0.00239680689278,2.34716832945377E-07,5.12599979995651E-07,1.61873677893363E-08,0.000195154906068
7.82389443151257E-07,3.12928798314187E-05,4.47850508838306E-07,4.8562103368009E-07,3.10257882628947E-07,2.10435781261372E-07,1.0251999599913E-07,3.50726302102288E-08,8.09368389466817E-09,5.39578926311212E-09,8.36347335782378E-08,0,7.82389443151257E-08,1.07915785262242E-08,1.18707363788467E-07,2.69789463155606E-09,1.34894731577803E-08,2.69789463155606E-09,4.66735771259198E-06,1.95057781861503E-06,4.22220509838523E-06,4.20871562522745E-07,5.88410819142376E-06,1.07915785262242E-08,6.74473657889014E-08,0,9.96602276896808E-06,1.32196836946247E-07,2.77883147050274E-07,6.25911554521005E-07,1.00550532918094E-05,1.57826835946029E-06,0.001778236309551,7.30562887279065E-05,0.003149414277093,0.000273733785107,4.50386529791968E-05,3.1187661940788E-06,0.000158228822246,2.15534802115013E-05,0.006914458432267,0.000166160632463,0.001290999236987,4.01986300101853E-06,0.00010859025892,1.7155911962065E-05,1.21729005775809E-05,2.82199778460764E-06,2.42810516840045E-08,0,7.33827339783248E-07,2.13133675892929E-07,0.00050543167396,9.26888679617399E-05,0.002621395829278,0.000832899426443,1.0683662740962E-06,1.59175783261807E-07,4.8562103368009E-08,2.69789463155606E-08,7.90483127045925E-07,1.37268878853572E-05,0,0.001496219987925,0.002385907398468,5.81666082563486E-05,1.34894731577803E-08,7.28431550520136E-08,2.53602095366269E-07,4.8562103368009E-08,1.11962627209576E-06,1.29498942314691E-07,1.96946308103592E-07,4.31663141048969E-08,5.66557872626772E-07,2.34716832945377E-07,1.26801047683135E-07,3.77705248417848E-08
7.82389443151257E-08,1.62952835745986E-06,4.37058930312081E-07,1.67269467156476E-07,3.39934723576063E-07,4.8562103368009E-08,1.10613679893798E-07,2.69789463155606E-08,1.07915785262242E-08,2.69789463155606E-09,1.61873677893363E-08,2.69789463155606E-09,7.55410496835696E-08,8.09368389466817E-09,3.39934723576063E-07,5.39578926311212E-09,0,0,4.47850508838306E-07,9.42104805339375E-06,4.91016822943202E-07,2.13133675892929E-07,4.42454719575193E-07,8.03972600203705E-07,7.28431550520136E-08,2.69789463155606E-09,2.61695779260938E-07,5.39578926311211E-08,2.56299989997825E-07,4.34361035680525E-07,1.65111151451231E-06,0.000111895179844,8.244226415109E-05,0.001549155378491,6.43151101216649E-05,0.002876932315095,4.34361035680525E-07,5.39228200009109E-05,1.67539256619631E-05,6.23591365137867E-05,7.15589572073929E-05,0.006120557072723,9.33471542518396E-07,0.001172243311095,2.72217568324006E-06,0.000149163896284,1.00901259220197E-06,1.80839877153203E-05,1.34894731577803E-08,2.69789463155606E-09,3.50726302102288E-08,7.36795023877959E-06,1.45416520640872E-06,0.000205212657255,0.000221775032398,0.002928467498347,2.50364621808402E-06,3.77705248417848E-08,6.74473657889014E-08,2.96768409471166E-08,1.52161257219762E-06,2.17180517840263E-06,0.001496219987925,0,1.78088024629015E-05,0.002407601169201,8.09368389466817E-09,7.28431550520136E-08,5.12599979995651E-08,5.66557872626772E-08,6.47494711573454E-07,1.1600946915691E-07,3.77705248417848E-08,1.34894731577803E-08,8.82211544518831E-07,1.05217890630686E-07,1.61873677893363E-08,8.09368389466817E-09
0.001131693954783,0.000137805759885,0.000955267833247,0.000100917446588,4.27886088564791E-06,1.81028729777411E-06,1.2464273197789E-06,8.39045230413934E-07,1.61873677893363E-08,5.39578926311212E-09,5.80047345784552E-07,2.69789463155606E-07,1.01980417072819E-06,1.10613679893798E-07,9.03794701571279E-07,2.15831570524485E-08,4.8562103368009E-08,5.39578926311212E-09,0.002139263173357,0.000401179629607,1.70965582801707E-05,2.37144938113777E-06,1.04408522241219E-06,5.55766294100548E-07,4.31663141048969E-07,5.39578926311212E-09,3.01894409271123E-05,7.31129445151692E-07,6.4587597479452E-06,1.51082099367139E-07,2.64393673892494E-07,2.73026936713473E-06,0.002389511785696,0.000143031581787,7.28431550520136E-08,7.74295759256588E-07,1.07915785262242E-07,3.10257882628947E-07,2.53602095366269E-07,2.69789463155606E-08,3.77705248417848E-08,2.69789463155606E-08,3.50726302102288E-08,2.69789463155606E-09,2.96768409471166E-08,8.09368389466817E-08,7.82389443151257E-08,5.66557872626772E-08,5.39578926311212E-09,2.69789463155606E-09,3.23747355786727E-08,1.34894731577803E-08,0.001194063882875,4.81817002249596E-05,2.3652442234852E-05,1.06054237966469E-05,3.45330512839175E-07,8.90305228413499E-08,6.20515765257893E-08,2.58997884629382E-07,7.74295759256588E-07,4.39756824943637E-07,0.002385907398468,1.78088024629015E-05,0,0.000565867211601,1.07915785262242E-08,5.39578926311212E-09,2.96768409471166E-08,1.61873677893363E-08,3.53154407270688E-06,1.96946308103592E-07,2.42810516840045E-08,5.93536818942333E-08,6.74473657889014E-07,1.1600946915691E-07,1.34894731577803E-08,1.61873677893363E-08
