subject,allEigenvectorCentralitytotal,PreCG.L,PreCG.R,SFGdor.L,SFGdor.R,ORBsup.L,ORBsup.R,MFG.L,MFG.R,ORBmid.L,ORBmid.R,IFGoperc.L,IFGoperc.R,IFGtriang.L,IFGtriang.R,ORBinf.L,ORBinf.R,ROL.L,ROL.R,SMA.L,SMA.R,OLF.L,OLF.R,SFGmed.L,SFGmed.R,ORBsupmed.L,ORBsupmed.R,REC.L,REC.R,INS.L,INS.R,ACG.L,ACG.R,DCG.L,DCG.R,PCG.L,PCG.R,PHG.L,PHG.R,CAL.L,CAL.R,CUN.L,CUN.R,LING.L,LING.R,SOG.L,SOG.R,MOG.L,MOG.R,IOG.L,IOG.R,FFG.L,FFG.R,PoCG.L,PoCG.R,SPG.L,SPG.R,IPL.L,IPL.R,SMG.L,SMG.R,ANG.L,ANG.R,PCUN.L,PCUN.R,PCL.L,PCL.R,HES.L,HES.R,STG.L,STG.R,TPOsup.L,TPOsup.R,MTG.L,MTG.R,TPOmid.L,TPOmid.R,ITG.L,ITG.R
neo-0417-1-4year,5.10883964125,0.14763284106,0.00590888207978,0.101048413758,0.00670909483832,0.0182361347824,0.00133871781378,0.0965343346159,0.00524681411256,0.0159387097454,0.000806566960781,0.0556421380243,0.00174796249179,0.0436358939521,0.00200900082273,0.0266897403419,0.00121586665178,0.0959909160681,0.00226579507235,0.0508325241062,0.00469662687457,0.00296152861912,0.000216747717408,0.0580206598343,0.00332245960077,0.0104962193175,0.00140864094696,0.00643036490689,0.000778559764832,0.11302158866,0.0030358513872,0.026085468983,0.00378126741175,0.0647626461201,0.00588923815296,0.0485429938444,0.00264286091697,0.133685881142,0.00176859903542,0.191902211252,0.00529402025792,0.220627576034,0.00856522233326,0.135780683051,0.00286673583995,0.214426278172,0.00534072754792,0.322851250418,0.00594239921649,0.140588726033,0.00276854148006,0.15562749674,0.00306052629866,0.187613738695,0.00495034345311,0.174784978285,0.00436670117556,0.167910863559,0.0026906850111,0.156376421902,0.0028122267708,0.16263559234,0.00334729110222,0.207226737485,0.00732123937325,0.0942442455404,0.00299593212762,0.0921691072754,0.00216538112045,0.360233815381,0.00517595892625,0.161289797094,0.00231823898177,0.447132794702,0.00726559511246,0.074872329755,0.00126228312931,0.184087818642,0.00496857910078
neo-0451-2-4year,6.79624987105,0.212809906375,0.24239119812,0.397813349775,0.230865800909,0.0429373864452,0.0444092639012,0.239379318803,0.199699835006,0.0309761506061,0.0347860144284,0.0646628570802,0.0962251373082,0.0653441891398,0.0805409555715,0.0271822624625,0.0401388665074,0.0649966548693,0.10649456637,0.251613500688,0.119388331449,0.00642888120056,0.0051624795826,0.294930314511,0.143118435079,0.049596048436,0.0390115925791,0.0174328549541,0.0230797404809,0.0749319556622,0.107061045957,0.0759491874499,0.0770057672453,0.106807747249,0.107270385102,0.0427791942372,0.0287738600235,0.0186380097124,0.0213979871647,0.0751239746422,0.0727122306397,0.123896555243,0.0976794968404,0.0431690745772,0.0351349159152,0.0853325127372,0.0668518955639,0.0694175981237,0.0754311973687,0.029465215606,0.0321925282878,0.0219794038597,0.0310622809531,0.168962315403,0.195251662306,0.109754962737,0.0977846533664,0.0770417864766,0.0662882331219,0.0601925621293,0.0926399905846,0.0318161619038,0.0580423292329,0.167267978722,0.108529358759,0.146043813624,0.0907997051966,0.027400794064,0.0427125602687,0.0702705587353,0.10908691397,0.0320896686726,0.0392190864143,0.0702619515497,0.112193404419,0.0124906101348,0.0336155693306,0.0253172433761,0.0596960837514
neo-0458-1-1-4year,6.13260312537,0.256331140418,0.0512592098421,0.2431459284,0.046862496985,0.0320156908533,0.00815510389729,0.204741263265,0.03981829657,0.0274763024172,0.00671902743269,0.0619173299731,0.0137498157451,0.0620622892952,0.0128439325323,0.0264892601441,0.00655255102782,0.111041129691,0.022019046568,0.165328138899,0.0323310169119,0.00616464277834,0.00140531793527,0.125808406934,0.027439840841,0.0371522900585,0.00561086425172,0.0135072712845,0.0040899548446,0.0772387311672,0.0170818218178,0.040197214563,0.0216027995648,0.124104377954,0.0447905617057,0.065581933056,0.0221248636432,0.0653516539062,0.023791169532,0.202655246946,0.0611773413924,0.286021235198,0.0973993471534,0.110934463463,0.0331533382683,0.209232965599,0.0500485443584,0.194089358367,0.0505061927196,0.0934504830037,0.0279107109873,0.0764444166157,0.0247897992345,0.30771249316,0.0514365628772,0.322473374686,0.0553324021347,0.192661156673,0.0178947474978,0.145571295333,0.0286972743668,0.0928544273161,0.0255134091066,0.332794082915,0.0982085210121,0.142677929557,0.0290474954046,0.042524820387,0.0148989719399,0.122709191622,0.038298660796,0.0420233818946,0.0142086070411,0.157549115222,0.0452976083484,0.0251803568066,0.0114250149674,0.0755865543158,0.0283095399781
neo-0460-1-4year,6.00798385708,0.228029139625,0.17272222155,0.453615992308,0.275847757162,0.0595994044944,0.0370973074859,0.248866758976,0.247522815426,0.0327558179006,0.0338670071652,0.0546220354112,0.0659998756644,0.0657752729618,0.100572575085,0.0257496984671,0.0356485876278,0.0642039422241,0.0642451297396,0.307177004732,0.168378723867,0.0078144984796,0.00395971672079,0.3155324455,0.134300328364,0.0639515687617,0.0398122194159,0.0240650786779,0.0197687644572,0.0381736249178,0.0570417108281,0.0942133200743,0.0936009003655,0.154998894905,0.114308096617,0.0391891434466,0.0222257017313,0.017758844993,0.00830872731892,0.0675698761599,0.0470998069518,0.0930592492399,0.0714087215224,0.0440865547906,0.0245366733501,0.0695526292322,0.0419729222967,0.063601507227,0.0313028637672,0.0275466580076,0.017598375789,0.0208254951698,0.0132692078487,0.157727273908,0.111786160186,0.0930555535367,0.0571269540315,0.0607564667889,0.0297562781134,0.0435482072379,0.0392997708936,0.0335385603752,0.023548487622,0.116527871748,0.0865135804552,0.184618376752,0.0753789382553,0.0149308083509,0.0116542710083,0.0477342763308,0.0312717466444,0.0167795065638,0.0138785421517,0.0573347764296,0.0271594386781,0.00810108150064,0.00400594686554,0.0210076182756,0.016192169574
neo-0464-1-1-4year,6.36858901742,0.078623435984,0.333645924446,0.114941756803,0.430523909728,0.0210078938726,0.0745009001347,0.0772993811667,0.353313412708,0.0139918198258,0.0673920116209,0.0234768682791,0.0938428575044,0.0249325042878,0.172979425506,0.0167693334481,0.0800394612487,0.0320043294728,0.0986777187553,0.0758632727637,0.242349135064,0.00531652629514,0.00934655567863,0.107489332316,0.226032486344,0.0228158497373,0.0483831289688,0.0131186519512,0.0327934861594,0.0302875429447,0.100401882811,0.0495581565835,0.150446061927,0.0518820720551,0.181258683722,0.0250016733334,0.0459904285992,0.024146765109,0.0456019104847,0.0469670258353,0.0638739643127,0.0595611984742,0.113544087321,0.0334298283667,0.0422114419345,0.0470547357443,0.0919341640477,0.0698535569774,0.0909245894436,0.0279049003786,0.0457798913373,0.0254540018894,0.0500704276972,0.074441086864,0.23791545666,0.0527933812844,0.143014913035,0.0481937435933,0.0582486578612,0.0391415716629,0.0922020443486,0.0353083258015,0.0618649895068,0.0734573131186,0.161385738526,0.062153793242,0.170132727456,0.014929338257,0.0529322797341,0.0512035933583,0.114102688164,0.0203899419102,0.0543570958662,0.0797804966172,0.122980359498,0.0101922046488,0.0262968829735,0.0341367256916,0.0724233063461
neo-0473-1-4year,6.97455179507,0.113439177553,0.343944644067,0.170515699446,0.335342599876,0.0237935493221,0.0631607042468,0.109837987016,0.263928958642,0.0199245945076,0.0548235773238,0.033213479399,0.106133426144,0.0360770290362,0.0998974420969,0.020830700467,0.0584216156312,0.0441052217143,0.125229194393,0.109290548055,0.208931885565,0.00547380149189,0.00695138707702,0.124644537981,0.147971209383,0.0260691181274,0.043160651151,0.0111123723742,0.0283713946604,0.03845755471,0.10148604023,0.0500999497226,0.128701125999,0.0964002670471,0.195357589947,0.045925436277,0.0584440739506,0.0236892587232,0.0276194158797,0.0655208137769,0.0929742563462,0.10265828305,0.148641296846,0.0390231136043,0.0544561184346,0.0804182887606,0.10134951307,0.0884551875453,0.117614297132,0.0409972262999,0.0580437553486,0.0369467166491,0.0489132491271,0.10986416541,0.278269547508,0.0933193608621,0.175102435213,0.0634139450613,0.0771597704196,0.0475851183001,0.112143492605,0.0411758999024,0.0770352750617,0.124883736912,0.202501910331,0.0877835637888,0.168716773359,0.0214083658561,0.0503933704409,0.0674441877495,0.116140288524,0.0284429319812,0.0600103257349,0.0940503461566,0.122737946881,0.0193497360665,0.0375988373526,0.0392204324051,0.0820106959586
neo-0474-1-1-4year,6.56755740225,0.301580832094,0.0989980278418,0.333960596656,0.149150962828,0.056145474165,0.0245665418124,0.274077183788,0.10738452513,0.0427536322841,0.0177049264528,0.0997817853144,0.0312802108947,0.097228687211,0.0416911869286,0.0462381300638,0.0156824764022,0.168477753277,0.0268043851669,0.155658457691,0.0954755420949,0.0103885749028,0.00304875922251,0.196062913291,0.0916815632528,0.0542640372285,0.0224801289137,0.0277072767207,0.0144283244518,0.115048935207,0.0216932159756,0.0591025251857,0.0561953276682,0.094240228141,0.0813665361198,0.0542851101678,0.0174703294212,0.0495731920173,0.00881109605413,0.13985752867,0.0356206389688,0.20447803025,0.0534451966012,0.08763381608,0.0186904381836,0.1595281399,0.0342382361053,0.20075297753,0.0339110825634,0.0944036118875,0.0163021060874,0.103243900063,0.0123016104474,0.274499688925,0.0756043685123,0.182199823586,0.0423655315723,0.143488249345,0.0207248981489,0.102057444849,0.0389483927249,0.0979200987161,0.0229630704515,0.241622832264,0.0570430155754,0.15848987245,0.048941167362,0.0516450587698,0.0118837268345,0.143189643575,0.0356380889812,0.0397969105593,0.0156100276024,0.206425772276,0.0373503612496,0.0265365764886,0.0073417454153,0.106939857497,0.021434473143
neo-0479-1-1-4year,6.98369813667,0.165187209567,0.316466267485,0.138043997568,0.354747867496,0.0221325669432,0.0666460195536,0.100399126411,0.274791319194,0.0180527594029,0.0653467183787,0.0792269195819,0.117948058946,0.0397228535084,0.100425247385,0.0197908179717,0.0629545007551,0.0983513329357,0.154222715043,0.0897935566399,0.202920335767,0.00387537784099,0.00659202622656,0.0909766319627,0.166923286455,0.0170063794121,0.0481428667316,0.0100282294204,0.0261550779175,0.050682299396,0.0917472546694,0.0249794759977,0.131209731706,0.0720545840725,0.164420259595,0.0309127411272,0.045008582452,0.0246402292379,0.0248576266423,0.0632207354501,0.0791607585349,0.110720031144,0.142403643656,0.0377621402027,0.0482702064229,0.0796189104457,0.0960251614879,0.101484479874,0.0912421146329,0.0455512303837,0.0391653743872,0.0356815430298,0.0400124250277,0.148524291535,0.279747184999,0.0921844768691,0.15465127625,0.0819008489843,0.0800626188056,0.0606188451908,0.148118983556,0.0571432463031,0.0683321523849,0.121515165862,0.173409344766,0.0971454431024,0.173949388938,0.0259523484423,0.0444598254732,0.0835885168189,0.119057252162,0.0300078272496,0.0440733219286,0.10445061445,0.113621662095,0.0173666374299,0.0262417296841,0.0467881635295,0.0630853637766
neo-0480-1-1-4year,6.62838609663,0.0944754379401,0.250883316291,0.103034203813,0.355069302437,0.016158930039,0.0571859939137,0.0674871663929,0.268371261484,0.0127949542238,0.0497507385489,0.0231208598789,0.0709554495687,0.0216583634882,0.0999827068544,0.0112077331427,0.0462379507637,0.0464120146466,0.0967881521554,0.0771460185411,0.248036100333,0.00437692416454,0.00567594140988,0.0729724868476,0.192670162488,0.0185560552968,0.0439393028303,0.00824692242688,0.0282494343366,0.0267862650982,0.0781949218192,0.0293265171612,0.111136940402,0.0631378278828,0.193369985661,0.0482053729512,0.0657954531811,0.0281956454601,0.0338828167081,0.0988430658233,0.123624487254,0.174575342974,0.21149338742,0.0603692162785,0.0632702962631,0.106527607062,0.125713720161,0.0797089647626,0.0879707840955,0.0405226582887,0.0458001199051,0.0290924833965,0.0323964219163,0.110965986532,0.230863617216,0.128869081645,0.2105490543,0.0662426349709,0.0598418476748,0.0394335979308,0.0785045522092,0.0495654352099,0.0682501773542,0.212805280595,0.297711543749,0.0905233302738,0.153001012631,0.0181290167371,0.034487140489,0.0483247975296,0.0803538645584,0.0157943602793,0.0319764358979,0.0640819740208,0.0829645827501,0.00889908595415,0.0193862058726,0.0334946698704,0.0439826241962
neo-0480-1-2-4year,5.42066580486,0.101504185288,0.255117651661,0.270945844851,0.496906464512,0.0358211107837,0.0759719979242,0.12582517004,0.408416927781,0.015584083778,0.0714822792644,0.0315793952156,0.0711583069917,0.036718567973,0.137603306982,0.0147199488529,0.0679702523524,0.0264574769506,0.0688538257813,0.185346969686,0.285657382115,0.00688653565262,0.00682120437404,0.225770096655,0.21281095588,0.056063948938,0.051542820647,0.0176296202961,0.0353583651875,0.0198667465207,0.0796085349223,0.0862100045215,0.157131180561,0.0835391536699,0.163787094154,0.0172680555646,0.0261403532137,0.00719098565836,0.0102146555877,0.0250261094046,0.0309990215785,0.037228121886,0.0483333668191,0.0135361560744,0.0180497968727,0.0269145925211,0.0337330758342,0.0212085774695,0.0345651773188,0.0106930396915,0.0154666143879,0.00994994122738,0.0126343241832,0.0739370461537,0.137876527213,0.0308001869852,0.0747049262805,0.0212615468194,0.0432960985928,0.0186984747727,0.0583693543845,0.012406040841,0.031756744942,0.0490835049902,0.0737999153032,0.0782863058298,0.102525891257,0.00784381799272,0.019520594283,0.0158932867797,0.0512004095776,0.0058963456508,0.0182705290325,0.0217138443353,0.0403887205382,0.00356582340376,0.0120005005691,0.0127738793491,0.0189761129275
neo-0482-1-1-4year,6.73961255597,0.0875407838956,0.298094434463,0.120631208538,0.376687981777,0.0204896181927,0.0622124387387,0.0764805326152,0.322603558862,0.0106516702643,0.0545059898745,0.0277177251663,0.106626814784,0.0217477495313,0.138563419488,0.0119735782649,0.0646487965114,0.042631046031,0.123873209323,0.0860772041132,0.218284301063,0.00356581018323,0.00568765620693,0.107226856617,0.164380368962,0.0210198988127,0.0361115583553,0.0101500241439,0.020333300569,0.0314446580572,0.140092280939,0.0415272557768,0.124973073189,0.0580432748092,0.15424120809,0.0381916005424,0.0478820820676,0.0235432896612,0.0469779821368,0.0738110681202,0.112047065143,0.098072385434,0.168880058833,0.0448299137659,0.0590410904915,0.0578650414628,0.121853266394,0.051645608906,0.134703315901,0.0206698674371,0.0625326989218,0.0262677665451,0.0656302047829,0.0844224004555,0.232911043886,0.0803608565761,0.152893371427,0.0494163245544,0.0709898752818,0.038918149846,0.131519935138,0.0291804062234,0.0873116314433,0.109797443676,0.187843318987,0.0671287316435,0.13215474137,0.0154524303362,0.0584506597449,0.0500363930125,0.186699333855,0.019036907018,0.0704160339078,0.0585187668605,0.200448989438,0.0105362624838,0.0365348220473,0.0255730409193,0.107777093078
neo-0500-1-1-4year,4.84674069314,0.0282113045141,0.347332258153,0.0425838098503,0.516165561085,0.00699896427361,0.07515019961,0.0243944583792,0.447820636267,0.00362850914562,0.0797293902802,0.00908867118337,0.10515581779,0.00919983086139,0.183592974005,0.00435173584681,0.0672385227923,0.0130005277455,0.10224856128,0.0320945639964,0.251360728218,0.00217368227107,0.00856426100263,0.0511769037404,0.21659110674,0.0103187880246,0.0632432121362,0.00408944053474,0.0323936360362,0.00910108251667,0.108452633202,0.0195096669763,0.16650124834,0.0253891671195,0.211173324353,0.00885438087983,0.0326809525218,0.00433133324461,0.0125866072656,0.0167235342125,0.0366101660503,0.023364402552,0.0613136537106,0.00875398784019,0.0200950264027,0.0162334800923,0.0509892429843,0.0162684962597,0.0452036691738,0.00754341183674,0.020373886496,0.00627226796787,0.0150124787211,0.0271305893475,0.227224613512,0.0186212852656,0.098416514105,0.0142172382182,0.0755509287271,0.0093285541544,0.115560590438,0.00870364381796,0.0451428071734,0.0282009573783,0.0921234138429,0.0216133979615,0.12139430791,0.00331320879745,0.0304230620562,0.00945629922961,0.070656670501,0.00310751484449,0.0267965820248,0.0138256542709,0.0540859234898,0.00162808296949,0.0140986017463,0.00785822032941,0.0270258745421
neo-0506-1-1-4year,6.30408787234,0.337347966275,0.136371383527,0.339300897652,0.151411032165,0.0458176382909,0.0227107921688,0.280576559371,0.119741661399,0.0387120510006,0.0164684786044,0.0928856427354,0.0373323871603,0.100319553998,0.0406472617284,0.0441325274018,0.018087310387,0.130647011017,0.045872972422,0.187693619502,0.109142724202,0.0074098670901,0.00322259279078,0.194558555432,0.0863994330885,0.0358728647978,0.0295967679186,0.0172513516093,0.0112500725026,0.100989999496,0.0348024177649,0.0603436244295,0.0608609689587,0.132402679571,0.0847525979266,0.0484335309675,0.0209937779811,0.0321304761553,0.00755049113749,0.0713122023138,0.0238223106326,0.130034381636,0.0458159255165,0.043880583085,0.0155454777206,0.105023041168,0.0269829343507,0.121607000901,0.0192564620732,0.0487976565343,0.0105160748441,0.0512416347145,0.00962192954581,0.365228769527,0.118507891709,0.222310373677,0.0554637440142,0.163731293248,0.0301446532378,0.175726665917,0.0373226318897,0.107314514603,0.0192868305038,0.195428401861,0.0745387568712,0.130923936406,0.0776678141124,0.0536405291948,0.010467811046,0.129534811973,0.02436257466,0.0419215272033,0.00890290078163,0.143649420736,0.0206811004206,0.027222979449,0.00410017746568,0.0681767322523,0.0103318739181
neo-0519-1-1-4year,6.98186602941,0.143460291081,0.229592260208,0.119509878653,0.225633757235,0.0220448928323,0.0341693024394,0.102389559672,0.222679212359,0.0157526532613,0.0347154436593,0.0546067578491,0.0711575575,0.0405120879894,0.100614051519,0.0219903592602,0.0385228551604,0.0854067342167,0.0681849918025,0.0703134230638,0.11397510074,0.00405093416586,0.00401553971456,0.0716115506091,0.102919529998,0.0130985118622,0.0210342095452,0.00890914635624,0.0129496976167,0.073288639534,0.055342436719,0.0271747307094,0.0611881018063,0.0873164279419,0.0929553198547,0.0682365920744,0.0274746388844,0.065330211929,0.018047964771,0.177151549406,0.0678939856684,0.278147942189,0.0927068574103,0.118085777152,0.0366311103654,0.22675084885,0.0651889586102,0.25243926696,0.0564242559881,0.121434001574,0.0266583466155,0.112299050109,0.020984933426,0.194846322232,0.174774570479,0.23577652638,0.0946308799951,0.148305800721,0.0508217274503,0.0920814319483,0.0663343532752,0.107780406964,0.041055369395,0.267727391483,0.120237638524,0.11492617376,0.0896215553384,0.0445003778551,0.0308654227122,0.159958170674,0.0746568096792,0.0667519837859,0.0278994223725,0.223223664461,0.0674029119351,0.0343854731704,0.0126987160747,0.122982700146,0.0346479896861
neo-0521-1-1-4year,6.80479448813,0.165756523145,0.245470013291,0.305156666174,0.383457374342,0.045096747686,0.0612193766927,0.190862860377,0.289486661548,0.028724255606,0.0490577211074,0.0480261253175,0.0762657435096,0.0646117998473,0.110934897376,0.0299551110288,0.0518125178425,0.0598497982273,0.0815233752608,0.186813825292,0.245336608419,0.00989265524265,0.0071636893603,0.199524001313,0.176822944447,0.0515741829513,0.0550205457749,0.0248552544923,0.0316370221183,0.0590435635364,0.0843307382906,0.0582392970954,0.120550281445,0.107364608156,0.149210748325,0.0276780609462,0.0353112642467,0.0215329816014,0.0211760136009,0.0650405600029,0.0881999255477,0.0945127226625,0.133015050011,0.0393127857652,0.0467820898852,0.0661272125844,0.0932169899089,0.0695749337926,0.0775314788526,0.0298577393845,0.0374454093378,0.0327789244595,0.0344870883717,0.132722821655,0.176702497672,0.0920514374036,0.131468623153,0.0611806050834,0.0507268390336,0.0495533746897,0.07478000227,0.0450306844004,0.0590977754841,0.113296318851,0.14996684777,0.118779940967,0.137182408334,0.0246739392874,0.0284607979069,0.0673151132426,0.0860946276593,0.0313487912773,0.0348532868813,0.0765196960824,0.0841107964256,0.0145949328385,0.020594103712,0.0331164825597,0.0423429778858
neo-0524-1-1-4year,6.81635086817,0.106117570611,0.291246887707,0.173416389694,0.260819318865,0.0225069484661,0.052807772378,0.104900142747,0.259226927185,0.0167339365004,0.0602673519729,0.0427357294713,0.11878161671,0.0363601694497,0.125527501493,0.0143705185993,0.0614413372726,0.041260964215,0.14276795925,0.117110137994,0.158598594789,0.0037630920866,0.00423704721971,0.118563586928,0.107707375551,0.0278359192089,0.0292960958712,0.0108809206903,0.0224024739016,0.0273400246904,0.129552232812,0.0391727454502,0.0751966218118,0.0826899307377,0.129086467452,0.0373192882528,0.0558432884628,0.0124207470699,0.0594727489844,0.0440275658226,0.0972989876007,0.0758137439231,0.17382852551,0.0260124958126,0.0558595932367,0.048341839199,0.131885152389,0.0410121194179,0.148741501014,0.0191473768084,0.0592854497895,0.0128774407353,0.0669157737376,0.0975115921339,0.264276622128,0.0673914220793,0.235401747947,0.0364258648503,0.111689776171,0.0282968132658,0.191464301343,0.0225677622517,0.124512301879,0.104760470533,0.208639339647,0.0864243327177,0.150159962338,0.010303678088,0.0753518076321,0.0249701467856,0.243629914046,0.0106368816028,0.0889134063701,0.0334328042603,0.227769780288,0.00593906207592,0.0509673966037,0.0152951117583,0.118792621823
neo-0531-1-1-4year,6.67751110288,0.0758924930919,0.346218347066,0.141791063831,0.35457592869,0.0230398991028,0.0704651955432,0.0798183898676,0.291421991619,0.0152559676523,0.0579202379014,0.0227785295116,0.113482241584,0.0221162203347,0.119039108682,0.011412039329,0.0714988136596,0.0348529461474,0.129415292998,0.0813093932939,0.208255599626,0.00517501981831,0.0068889210537,0.106334340352,0.161278325625,0.0315528658702,0.0485694138466,0.0145900216303,0.0320424415796,0.0291554188527,0.140811373983,0.0409095108452,0.107500620585,0.0681311415755,0.145611288894,0.0291197350273,0.0406570503385,0.0140027200306,0.0541193316035,0.043386171253,0.100104841551,0.0786342689539,0.177033314384,0.0347604371534,0.0609072955871,0.0576961640075,0.131738043384,0.0480882168475,0.134178063967,0.0295482847598,0.0725227680613,0.0233751957365,0.0566791685346,0.0760073407026,0.272281824946,0.0731424265716,0.169298259511,0.0435044198874,0.0838879903528,0.0307227978555,0.164353832673,0.0260467095878,0.0860491881572,0.0993132579582,0.192567571051,0.0608478396366,0.156996234414,0.0144760264815,0.072853193084,0.0364898310772,0.163696546512,0.0134824742227,0.052954282296,0.0497605100285,0.169503187264,0.00846129154341,0.0375563664771,0.0272856878833,0.100310537483
neo-0540-1-1-4year,5.11249785843,0.039637991542,0.354570051398,0.0793207631364,0.468163483282,0.0111190432629,0.0697597032906,0.0436314738727,0.471657784534,0.00578924191239,0.0665748702528,0.012099108093,0.113498961636,0.0119033610286,0.258646038843,0.00525479855624,0.0592453626598,0.0160226345396,0.0943370639033,0.058670759693,0.211460557931,0.00171935751885,0.00543435599898,0.0635538343415,0.174129082446,0.0124214753726,0.0488715561053,0.00518556078709,0.0253337548225,0.0112291671461,0.0916214782659,0.0188938242479,0.135362242294,0.0278683175089,0.143021352518,0.00829396613899,0.033128786472,0.00413933254384,0.0269830039146,0.0128492330434,0.0606165574736,0.0184559274247,0.101354046792,0.00753230539372,0.0371999084216,0.0133983939929,0.0723622057118,0.0142680107689,0.0675017358649,0.00522034919746,0.0330291815633,0.00568421462002,0.0324120725422,0.0324807129999,0.235869538363,0.0187377742,0.131597169301,0.0157094702456,0.0505763910051,0.013526149573,0.0863995609315,0.0111690292893,0.04390690637,0.0305483403399,0.158035905511,0.0273319820332,0.160329412769,0.00409150578532,0.0255594284145,0.0116846051642,0.0781080531001,0.0038913363131,0.0348135961625,0.0151974121763,0.0780699592974,0.00190000551004,0.0160925141792,0.00895409162783,0.0474793631428
neo-0543-1-1-4year,7.30485534508,0.157774625833,0.262706680827,0.220557318818,0.29279146147,0.0395690819745,0.0448358432631,0.145276019287,0.242663493304,0.0236222843404,0.0386828280959,0.049427222029,0.0801907926265,0.0432219016285,0.0921847984843,0.0236180635788,0.0536585686316,0.0618230666111,0.0949527814219,0.14059761632,0.167796928847,0.00676078743386,0.00501244759385,0.172881997874,0.164343339758,0.0404054242826,0.0330884815946,0.0180838940223,0.0173659116004,0.0595866248252,0.105550308877,0.0526298001548,0.0978976022751,0.102873809676,0.155413912866,0.0452116874587,0.0519209272561,0.0310445717684,0.0427319555522,0.0928501878881,0.110323631651,0.134966068724,0.196684103573,0.061080543262,0.0597252218863,0.0950147480085,0.146626087542,0.101370544759,0.143394849002,0.0421154992756,0.0618467139878,0.0442912712833,0.0526799766243,0.159549570064,0.218919355404,0.111281215578,0.170053317392,0.0710659681035,0.0853991345346,0.0581852192783,0.0970407291831,0.0447093839038,0.0978892300343,0.160788591993,0.197552654533,0.120958033711,0.132210890323,0.025447518501,0.0501824267352,0.0671460062974,0.138936484376,0.0213941076762,0.0659256038523,0.0894110037998,0.140364326999,0.0142199695757,0.0266573969218,0.0416266343489,0.0762162622334
neo-0544-1-1-4year,6.80505944343,0.0905607239184,0.269247547195,0.137062840661,0.377598739418,0.0247653009622,0.0747938946968,0.085718320799,0.321150938896,0.0147434286086,0.0609511270255,0.0336364839846,0.096979435651,0.0314685992682,0.128927563236,0.0146979212354,0.0632705156546,0.0357298821506,0.0821004355974,0.0968279894565,0.196961802302,0.00693007896247,0.00818960373743,0.11679358219,0.175164632226,0.026141161357,0.0464881921104,0.0156184199712,0.0352223278006,0.0345023799493,0.0864242166813,0.0474365928555,0.139298147053,0.0865790368256,0.196215517874,0.0380861885836,0.0547762279921,0.0210785725958,0.0332623877871,0.0850038159479,0.109047839609,0.145301560159,0.218487906673,0.0493128370909,0.0631029696194,0.108918228095,0.148891096253,0.073581038228,0.12793690121,0.035264745398,0.0610660879822,0.0269032211875,0.0484865158846,0.0959942420275,0.203546395144,0.101381068391,0.192011502353,0.0521952182183,0.0703728726602,0.0358510279914,0.0824944943085,0.0331272683722,0.0924604795014,0.140629277779,0.227787675146,0.0904966732144,0.152464067669,0.0196698417213,0.0342753439679,0.0459589088922,0.101540426425,0.0149689079807,0.0370121380519,0.0578900506801,0.097568619112,0.0107156026112,0.0230276932912,0.0277657106383,0.0571484166716
neo-0546-1-1-4year,4.84655897705,0.0315323613167,0.412807550942,0.0608913987781,0.45795039869,0.00634876318427,0.0632005619738,0.0322208536812,0.423034364495,0.0048348319317,0.0644576768859,0.00942320806999,0.121001326435,0.00939902485349,0.13551135499,0.00357875917445,0.0442383241332,0.0115095088719,0.137146044961,0.0421543978546,0.267248844532,0.00130650827074,0.00648427171043,0.0550592031006,0.226761528962,0.00958101051538,0.0650146709432,0.0050160079148,0.0306830971768,0.00742447617074,0.0807002815962,0.0175316347625,0.14420903605,0.0307936418591,0.17195928592,0.00821568802741,0.032165007961,0.00438617064018,0.0149451450724,0.0141428484185,0.0482109323685,0.0184719735839,0.0741650748233,0.00732610965558,0.0250930527075,0.014813050139,0.0563990599487,0.0138240433155,0.0406810441829,0.00465567112615,0.0161822132967,0.00445940136965,0.0146035992551,0.0272800080271,0.300048867965,0.0207828571256,0.106199346688,0.010327834209,0.070313272793,0.00666344488684,0.108840845112,0.00566507989103,0.044006174664,0.0274130334255,0.103950684749,0.0262762068633,0.151561428155,0.00288160814226,0.0332771850902,0.00851711100057,0.0651602313257,0.00358403546073,0.0239662345691,0.0107196865906,0.0462224923253,0.00185110094373,0.00922279183289,0.00474242642206,0.0233306921943
